Source Name	Material Type	Characteristics[Organism]	Characteristics[StrainOrLine]	Characteristics[Sex]	Characteristics[Age]	Unit[TimeUnit]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[DeliveryMethod]	Parameter Value[TimeOfSacrifice]	Unit[TimeUnit]	Protocol REF	Sample Name	Material Type	Characteristics[OrganismPart]	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfSacrifice]	Unit[TimeUnit]	Factor Value[OrganismPart]
171072	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Low	1.5	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0171072KRA	organism_part	kidney	P-MTAB-22989	0171072KRA	P-MTAB-22990	0171072KRA	synthetic_RNA	biotin	P-MTAB-22991	3017231030	A-AFFY-43	003017231030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Low	9	hour	kidney
171073	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Low	1.5	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0171073KRA	organism_part	kidney	P-MTAB-22989	0171073KRA	P-MTAB-22990	0171073KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232001	A-AFFY-43	003017232001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Low	9	hour	kidney
171081	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Low	1.5	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171081KRA	organism_part	kidney	P-MTAB-22989	0171081KRA	P-MTAB-22990	0171081KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232011	A-AFFY-43	003017232011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Low	24	hour	kidney
171084	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Low	1.5	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171084KRA	organism_part	kidney	P-MTAB-22989	0171084KRA	P-MTAB-22990	0171084KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232012	A-AFFY-43	003017232012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Low	24	hour	kidney
171085	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Low	1.5	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171085KRA	organism_part	kidney	P-MTAB-22989	0171085KRA	P-MTAB-22990	0171085KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232013	A-AFFY-43	003017232013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Low	24	hour	kidney
171091	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0171091KRA	organism_part	kidney	P-MTAB-22989	0171091KRA	P-MTAB-22990	0171091KRA	synthetic_RNA	biotin	P-MTAB-22991	3017242028	A-AFFY-43	003017242028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	3	hour	kidney
171092	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0171092KRA	organism_part	kidney	P-MTAB-22989	0171092KRA	P-MTAB-22990	0171092KRA	synthetic_RNA	biotin	P-MTAB-22991	3017242029	A-AFFY-43	003017242029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	3	hour	kidney
171094	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0171094KRA	organism_part	kidney	P-MTAB-22989	0171094KRA	P-MTAB-22990	0171094KRA	synthetic_RNA	biotin	P-MTAB-22991	3017242030	A-AFFY-43	003017242030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	3	hour	kidney
171102	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0171102KRA	organism_part	kidney	P-MTAB-22989	0171102KRA	P-MTAB-22990	0171102KRA	synthetic_RNA	biotin	P-MTAB-22991	3017243010	A-AFFY-43	003017243010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	6	hour	kidney
171103	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0171103KRB	organism_part	kidney	P-MTAB-22989	0171103KRB	P-MTAB-22990	0171103KRB	synthetic_RNA	biotin	P-MTAB-22991	3017243011	A-AFFY-43	003017243011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	6	hour	kidney
171104	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0171104KRA	organism_part	kidney	P-MTAB-22989	0171104KRA	P-MTAB-22990	0171104KRA	synthetic_RNA	biotin	P-MTAB-22991	3017243012	A-AFFY-43	003017243012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	6	hour	kidney
171111	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0171111KRA	organism_part	kidney	P-MTAB-22989	0171111KRA	P-MTAB-22990	0171111KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232002	A-AFFY-43	003017232002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	9	hour	kidney
171114	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0171114KRA	organism_part	kidney	P-MTAB-22989	0171114KRA	P-MTAB-22990	0171114KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232003	A-AFFY-43	003017232003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	9	hour	kidney
171115	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0171115KRA	organism_part	kidney	P-MTAB-22989	0171115KRA	P-MTAB-22990	0171115KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232004	A-AFFY-43	003017232004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	9	hour	kidney
171122	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171122KRA	organism_part	kidney	P-MTAB-22989	0171122KRA	P-MTAB-22990	0171122KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232014	A-AFFY-43	003017232014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	24	hour	kidney
171123	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171123KRA	organism_part	kidney	P-MTAB-22989	0171123KRA	P-MTAB-22990	0171123KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232015	A-AFFY-43	003017232015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	24	hour	kidney
171125	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	Middle	5	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171125KRA	organism_part	kidney	P-MTAB-22989	0171125KRA	P-MTAB-22990	0171125KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232016	A-AFFY-43	003017232016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	Middle	24	hour	kidney
171131	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0171131KRA	organism_part	kidney	P-MTAB-22989	0171131KRA	P-MTAB-22990	0171131KRA	synthetic_RNA	biotin	P-MTAB-22991	3017243001	A-AFFY-43	003017243001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	3	hour	kidney
171132	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0171132KRA	organism_part	kidney	P-MTAB-22989	0171132KRA	P-MTAB-22990	0171132KRA	synthetic_RNA	biotin	P-MTAB-22991	3017243002	A-AFFY-43	003017243002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	3	hour	kidney
171133	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0171133KRA	organism_part	kidney	P-MTAB-22989	0171133KRA	P-MTAB-22990	0171133KRA	synthetic_RNA	biotin	P-MTAB-22991	3017243003	A-AFFY-43	003017243003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	3	hour	kidney
171141	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0171141KRA	organism_part	kidney	P-MTAB-22989	0171141KRA	P-MTAB-22990	0171141KRA	synthetic_RNA	biotin	P-MTAB-22991	3017243013	A-AFFY-43	003017243013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	6	hour	kidney
171143	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0171143KRA	organism_part	kidney	P-MTAB-22989	0171143KRA	P-MTAB-22990	0171143KRA	synthetic_RNA	biotin	P-MTAB-22991	3017243014	A-AFFY-43	003017243014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	6	hour	kidney
171144	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0171144KRA	organism_part	kidney	P-MTAB-22989	0171144KRA	P-MTAB-22990	0171144KRA	synthetic_RNA	biotin	P-MTAB-22991	3017243015	A-AFFY-43	003017243015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	6	hour	kidney
171153	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0171153KRA	organism_part	kidney	P-MTAB-22989	0171153KRA	P-MTAB-22990	0171153KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232005	A-AFFY-43	003017232005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	9	hour	kidney
171154	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0171154KRA	organism_part	kidney	P-MTAB-22989	0171154KRA	P-MTAB-22990	0171154KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232006	A-AFFY-43	003017232006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	9	hour	kidney
171155	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0171155KRA	organism_part	kidney	P-MTAB-22989	0171155KRA	P-MTAB-22990	0171155KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232007	A-AFFY-43	003017232007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	9	hour	kidney
171162	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171162KRA	organism_part	kidney	P-MTAB-22989	0171162KRA	P-MTAB-22990	0171162KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232017	A-AFFY-43	003017232017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	24	hour	kidney
171164	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171164KRA	organism_part	kidney	P-MTAB-22989	0171164KRA	P-MTAB-22990	0171164KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232018	A-AFFY-43	003017232018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	24	hour	kidney
171165	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclophosphamide	ChEMBL	CHEMBL88	High	15	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0171165KRA	organism_part	kidney	P-MTAB-22989	0171165KRA	P-MTAB-22990	0171165KRA	synthetic_RNA	biotin	P-MTAB-22991	3017232019	A-AFFY-43	003017232019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclophosphamide	ChEMBL	CHEMBL88	High	24	hour	kidney
604012	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0604012KRA	organism_part	kidney	P-MTAB-22989	0604012KRA	P-MTAB-22990	0604012KRA	synthetic_RNA	biotin	P-MTAB-22991	3017539010	A-AFFY-43	003017539010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	3	hour	kidney
604013	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0604013KRA	organism_part	kidney	P-MTAB-22989	0604013KRA	P-MTAB-22990	0604013KRA	synthetic_RNA	biotin	P-MTAB-22991	3017539011	A-AFFY-43	003017539011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	3	hour	kidney
604014	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0604014KRA	organism_part	kidney	P-MTAB-22989	0604014KRA	P-MTAB-22990	0604014KRA	synthetic_RNA	biotin	P-MTAB-22991	3017539012	A-AFFY-43	003017539012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	3	hour	kidney
604022	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0604022KRA	organism_part	kidney	P-MTAB-22989	0604022KRA	P-MTAB-22990	0604022KRA	synthetic_RNA	biotin	P-MTAB-22991	3017539022	A-AFFY-43	003017539022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	6	hour	kidney
604023	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0604023KRA	organism_part	kidney	P-MTAB-22989	0604023KRA	P-MTAB-22990	0604023KRA	synthetic_RNA	biotin	P-MTAB-22991	3017539023	A-AFFY-43	003017539023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	6	hour	kidney
604024	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0604024KRA	organism_part	kidney	P-MTAB-22989	0604024KRA	P-MTAB-22990	0604024KRA	synthetic_RNA	biotin	P-MTAB-22991	3017539024	A-AFFY-43	003017539024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	6	hour	kidney
604033	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0604033KRA	organism_part	kidney	P-MTAB-22989	0604033KRA	P-MTAB-22990	0604033KRA	synthetic_RNA	biotin	P-MTAB-22991	3017566029	A-AFFY-43	003017566029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	9	hour	kidney
604034	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0604034KRA	organism_part	kidney	P-MTAB-22989	0604034KRA	P-MTAB-22990	0604034KRA	synthetic_RNA	biotin	P-MTAB-22991	3017566030	A-AFFY-43	003017566030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	9	hour	kidney
604035	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0604035KRA	organism_part	kidney	P-MTAB-22989	0604035KRA	P-MTAB-22990	0604035KRA	synthetic_RNA	biotin	P-MTAB-22991	3017568015	A-AFFY-43	003017568015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	9	hour	kidney
604043	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0604043KRA	organism_part	kidney	P-MTAB-22989	0604043KRA	P-MTAB-22990	0604043KRA	synthetic_RNA	biotin	P-MTAB-22991	3017568025	A-AFFY-43	003017568025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	24	hour	kidney
604044	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0604044KRA	organism_part	kidney	P-MTAB-22989	0604044KRA	P-MTAB-22990	0604044KRA	synthetic_RNA	biotin	P-MTAB-22991	3017568026	A-AFFY-43	003017568026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	24	hour	kidney
604045	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0604045KRA	organism_part	kidney	P-MTAB-22989	0604045KRA	P-MTAB-22990	0604045KRA	synthetic_RNA	biotin	P-MTAB-22991	3017568027	A-AFFY-43	003017568027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Control	24	hour	kidney
604052	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Low	30	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0604052KRA	organism_part	kidney	P-MTAB-22989	0604052KRA	P-MTAB-22990	0604052KRA	synthetic_RNA	biotin	P-MTAB-22991	3017539013	A-AFFY-43	003017539013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Low	3	hour	kidney
604053	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	cyclosporine A	ChEMBL	CHEMBL160	Low	30	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0604053KRA	organism_part	kidney	P-MTAB-22989	0604053KRA	P-MTAB-22990	0604053KRA	synthetic_RNA	biotin	P-MTAB-22991	3017539014	A-AFFY-43	003017539014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.90.zip	cyclosporine A	ChEMBL	CHEMBL160	Low	3	hour	kidney
