Source Name	Material Type	Characteristics[Organism]	Characteristics[StrainOrLine]	Characteristics[Sex]	Characteristics[Age]	Unit[TimeUnit]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[DeliveryMethod]	Parameter Value[TimeOfSacrifice]	Unit[TimeUnit]	Protocol REF	Sample Name	Material Type	Characteristics[OrganismPart]	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfSacrifice]	Unit[TimeUnit]	Factor Value[OrganismPart]
313043	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Control	0	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313043KRA	organism_part	kidney	P-MTAB-23029	0313043KRA	P-MTAB-23030	0313043KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849013	A-AFFY-43	003017849013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Control	29	day	kidney
313051	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313051KRA	organism_part	kidney	P-MTAB-23029	0313051KRA	P-MTAB-23030	0313051KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849026	A-AFFY-43	003017849026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	4	day	kidney
313054	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313054KRB	organism_part	kidney	P-MTAB-23029	0313054KRB	P-MTAB-23030	0313054KRB	synthetic_RNA	biotin	P-MTAB-23031	3017849027	A-AFFY-43	003017849027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	4	day	kidney
313055	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313055KRA	organism_part	kidney	P-MTAB-23029	0313055KRA	P-MTAB-23030	0313055KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849028	A-AFFY-43	003017849028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	4	day	kidney
313062	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313062KRA	organism_part	kidney	P-MTAB-23029	0313062KRA	P-MTAB-23030	0313062KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850008	A-AFFY-43	003017850008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	8	day	kidney
313063	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313063KRA	organism_part	kidney	P-MTAB-23029	0313063KRA	P-MTAB-23030	0313063KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850009	A-AFFY-43	003017850009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	8	day	kidney
313064	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313064KRB	organism_part	kidney	P-MTAB-23029	0313064KRB	P-MTAB-23030	0313064KRB	synthetic_RNA	biotin	P-MTAB-23031	3017850010	A-AFFY-43	003017850010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	8	day	kidney
313071	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313071KRA	organism_part	kidney	P-MTAB-23029	0313071KRA	P-MTAB-23030	0313071KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849002	A-AFFY-43	003017849002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	15	day	kidney
313074	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313074KRA	organism_part	kidney	P-MTAB-23029	0313074KRA	P-MTAB-23030	0313074KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849003	A-AFFY-43	003017849003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	15	day	kidney
313075	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313075KRA	organism_part	kidney	P-MTAB-23029	0313075KRA	P-MTAB-23030	0313075KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849004	A-AFFY-43	003017849004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	15	day	kidney
313082	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313082KRA	organism_part	kidney	P-MTAB-23029	0313082KRA	P-MTAB-23030	0313082KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849014	A-AFFY-43	003017849014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	29	day	kidney
313084	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313084KRA	organism_part	kidney	P-MTAB-23029	0313084KRA	P-MTAB-23030	0313084KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849015	A-AFFY-43	003017849015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	29	day	kidney
313085	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Low	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313085KRA	organism_part	kidney	P-MTAB-23029	0313085KRA	P-MTAB-23030	0313085KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849016	A-AFFY-43	003017849016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Low	29	day	kidney
313093	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313093KRA	organism_part	kidney	P-MTAB-23029	0313093KRA	P-MTAB-23030	0313093KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849029	A-AFFY-43	003017849029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	4	day	kidney
313094	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313094KRA	organism_part	kidney	P-MTAB-23029	0313094KRA	P-MTAB-23030	0313094KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849030	A-AFFY-43	003017849030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	4	day	kidney
313095	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313095KRA	organism_part	kidney	P-MTAB-23029	0313095KRA	P-MTAB-23030	0313095KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850001	A-AFFY-43	003017850001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	4	day	kidney
313103	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313103KRA	organism_part	kidney	P-MTAB-23029	0313103KRA	P-MTAB-23030	0313103KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850011	A-AFFY-43	003017850011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	8	day	kidney
313104	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313104KRA	organism_part	kidney	P-MTAB-23029	0313104KRA	P-MTAB-23030	0313104KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850012	A-AFFY-43	003017850012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	8	day	kidney
313105	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313105KRA	organism_part	kidney	P-MTAB-23029	0313105KRA	P-MTAB-23030	0313105KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850013	A-AFFY-43	003017850013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	8	day	kidney
313112	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313112KRA	organism_part	kidney	P-MTAB-23029	0313112KRA	P-MTAB-23030	0313112KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849005	A-AFFY-43	003017849005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	15	day	kidney
313114	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313114KRA	organism_part	kidney	P-MTAB-23029	0313114KRA	P-MTAB-23030	0313114KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849006	A-AFFY-43	003017849006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	15	day	kidney
313115	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313115KRA	organism_part	kidney	P-MTAB-23029	0313115KRA	P-MTAB-23030	0313115KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849007	A-AFFY-43	003017849007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	15	day	kidney
313122	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313122KRA	organism_part	kidney	P-MTAB-23029	0313122KRA	P-MTAB-23030	0313122KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849017	A-AFFY-43	003017849017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	29	day	kidney
313123	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313123KRA	organism_part	kidney	P-MTAB-23029	0313123KRA	P-MTAB-23030	0313123KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849018	A-AFFY-43	003017849018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	29	day	kidney
313124	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	Middle	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313124KRA	organism_part	kidney	P-MTAB-23029	0313124KRA	P-MTAB-23030	0313124KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849019	A-AFFY-43	003017849019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	Middle	29	day	kidney
313133	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313133KRA	organism_part	kidney	P-MTAB-23029	0313133KRA	P-MTAB-23030	0313133KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850002	A-AFFY-43	003017850002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	4	day	kidney
313134	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313134KRB	organism_part	kidney	P-MTAB-23029	0313134KRB	P-MTAB-23030	0313134KRB	synthetic_RNA	biotin	P-MTAB-23031	3017850003	A-AFFY-43	003017850003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	4	day	kidney
313135	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0313135KRA	organism_part	kidney	P-MTAB-23029	0313135KRA	P-MTAB-23030	0313135KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850004	A-AFFY-43	003017850004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	4	day	kidney
313141	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313141KRA	organism_part	kidney	P-MTAB-23029	0313141KRA	P-MTAB-23030	0313141KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850014	A-AFFY-43	003017850014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	8	day	kidney
313143	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313143KRA	organism_part	kidney	P-MTAB-23029	0313143KRA	P-MTAB-23030	0313143KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850015	A-AFFY-43	003017850015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	8	day	kidney
313145	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0313145KRA	organism_part	kidney	P-MTAB-23029	0313145KRA	P-MTAB-23030	0313145KRA	synthetic_RNA	biotin	P-MTAB-23031	3017850016	A-AFFY-43	003017850016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	8	day	kidney
313153	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313153KRA	organism_part	kidney	P-MTAB-23029	0313153KRA	P-MTAB-23030	0313153KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849008	A-AFFY-43	003017849008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	15	day	kidney
313154	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313154KRB	organism_part	kidney	P-MTAB-23029	0313154KRB	P-MTAB-23030	0313154KRB	synthetic_RNA	biotin	P-MTAB-23031	3017849009	A-AFFY-43	003017849009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	15	day	kidney
313155	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0313155KRB	organism_part	kidney	P-MTAB-23029	0313155KRB	P-MTAB-23030	0313155KRB	synthetic_RNA	biotin	P-MTAB-23031	3017849010	A-AFFY-43	003017849010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	15	day	kidney
313161	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313161KRB	organism_part	kidney	P-MTAB-23029	0313161KRB	P-MTAB-23030	0313161KRB	synthetic_RNA	biotin	P-MTAB-23031	3017849020	A-AFFY-43	003017849020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	29	day	kidney
313161	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313161KRB	organism_part	kidney	P-MTAB-23029	0313161KRB	P-MTAB-23030	0313161KRB	synthetic_RNA	biotin	P-MTAB-23031	3017849021	A-AFFY-43	003017849021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	29	day	kidney
313165	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	ciprofloxacin	ChEMBL	CHEMBL8	High	1000	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0313165KRA	organism_part	kidney	P-MTAB-23029	0313165KRA	P-MTAB-23030	0313165KRA	synthetic_RNA	biotin	P-MTAB-23031	3017849022	A-AFFY-43	003017849022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	ciprofloxacin	ChEMBL	CHEMBL8	High	29	day	kidney
575013	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	cisplatin	ChEMBL	CHEMBL2068237	Control	0	milligram per kilogram	intravenous injection	4	day	P-MTAB-23028	0575013KRA	organism_part	kidney	P-MTAB-23029	0575013KRA	P-MTAB-23030	0575013KRA	synthetic_RNA	biotin	P-MTAB-23031	3017497001	A-AFFY-43	003017497001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	cisplatin	ChEMBL	CHEMBL2068237	Control	4	day	kidney
575014	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	cisplatin	ChEMBL	CHEMBL2068237	Control	0	milligram per kilogram	intravenous injection	4	day	P-MTAB-23028	0575014KRA	organism_part	kidney	P-MTAB-23029	0575014KRA	P-MTAB-23030	0575014KRA	synthetic_RNA	biotin	P-MTAB-23031	3017497002	A-AFFY-43	003017497002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	cisplatin	ChEMBL	CHEMBL2068237	Control	4	day	kidney
575015	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	cisplatin	ChEMBL	CHEMBL2068237	Control	0	milligram per kilogram	intravenous injection	4	day	P-MTAB-23028	0575015KRA	organism_part	kidney	P-MTAB-23029	0575015KRA	P-MTAB-23030	0575015KRA	synthetic_RNA	biotin	P-MTAB-23031	3017497003	A-AFFY-43	003017497003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	cisplatin	ChEMBL	CHEMBL2068237	Control	4	day	kidney
575021	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	cisplatin	ChEMBL	CHEMBL2068237	Control	0	milligram per kilogram	intravenous injection	8	day	P-MTAB-23028	0575021KRA	organism_part	kidney	P-MTAB-23029	0575021KRA	P-MTAB-23030	0575021KRA	synthetic_RNA	biotin	P-MTAB-23031	3017497013	A-AFFY-43	003017497013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	cisplatin	ChEMBL	CHEMBL2068237	Control	8	day	kidney
575022	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	cisplatin	ChEMBL	CHEMBL2068237	Control	0	milligram per kilogram	intravenous injection	8	day	P-MTAB-23028	0575022KRA	organism_part	kidney	P-MTAB-23029	0575022KRA	P-MTAB-23030	0575022KRA	synthetic_RNA	biotin	P-MTAB-23031	3017497014	A-AFFY-43	003017497014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	cisplatin	ChEMBL	CHEMBL2068237	Control	8	day	kidney
575024	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	cisplatin	ChEMBL	CHEMBL2068237	Control	0	milligram per kilogram	intravenous injection	8	day	P-MTAB-23028	0575024KRA	organism_part	kidney	P-MTAB-23029	0575024KRA	P-MTAB-23030	0575024KRA	synthetic_RNA	biotin	P-MTAB-23031	3017497015	A-AFFY-43	003017497015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.88.zip	cisplatin	ChEMBL	CHEMBL2068237	Control	8	day	kidney
